path,pid,camid,split,category,domain,object_noun,eval_protocol,session_id,shot_id,frame_id,source_group,query_group,augmentation
image_train/0001_c015_00013220_0.jpg,1,14,train,vehicle,veri,vehicle,veri776,c15,,,0001_c015_00013220_0,,
image_train/0001_c015_00013225_0.jpg,1,14,train,vehicle,veri,vehicle,veri776,c15,,,0001_c015_00013225_0,,
image_train/0001_c016_00012920_1.jpg,1,15,train,vehicle,veri,vehicle,veri776,c16,,,0001_c016_00012920_1,,
image_train/0001_c016_00012925_0.jpg,1,15,train,vehicle,veri,vehicle,veri776,c16,,,0001_c016_00012925_0,,
image_train/0001_c016_00012930_1.jpg,1,15,train,vehicle,veri,vehicle,veri776,c16,,,0001_c016_00012930_1,,
image_train/0001_c016_00012935_1.jpg,1,15,train,vehicle,veri,vehicle,veri776,c16,,,0001_c016_00012935_1,,
image_train/0001_c016_00012940_0.jpg,1,15,train,vehicle,veri,vehicle,veri776,c16,,,0001_c016_00012940_0,,
image_train/0001_c016_00012945_1.jpg,1,15,train,vehicle,veri,vehicle,veri776,c16,,,0001_c016_00012945_1,,
image_train/0001_c017_00014060_0.jpg,1,16,train,vehicle,veri,vehicle,veri776,c17,,,0001_c017_00014060_0,,
image_train/0001_c017_00014075_0.jpg,1,16,train,vehicle,veri,vehicle,veri776,c17,,,0001_c017_00014075_0,,
image_train/0001_c017_00014085_0.jpg,1,16,train,vehicle,veri,vehicle,veri776,c17,,,0001_c017_00014085_0,,
image_train/0001_c017_00014100_0.jpg,1,16,train,vehicle,veri,vehicle,veri776,c17,,,0001_c017_00014100_0,,
image_train/0001_c017_00014115_0.jpg,1,16,train,vehicle,veri,vehicle,veri776,c17,,,0001_c017_00014115_0,,
image_train/0001_c017_00014130_0.jpg,1,16,train,vehicle,veri,vehicle,veri776,c17,,,0001_c017_00014130_0,,
image_train/0001_c019_00013820_0.jpg,1,18,train,vehicle,veri,vehicle,veri776,c19,,,0001_c019_00013820_0,,
image_train/0001_c019_00013825_0.jpg,1,18,train,vehicle,veri,vehicle,veri776,c19,,,0001_c019_00013825_0,,
image_train/0001_c019_00013830_0.jpg,1,18,train,vehicle,veri,vehicle,veri776,c19,,,0001_c019_00013830_0,,
image_train/0001_c019_00013835_0.jpg,1,18,train,vehicle,veri,vehicle,veri776,c19,,,0001_c019_00013835_0,,
image_train/0001_c019_00013845_0.jpg,1,18,train,vehicle,veri,vehicle,veri776,c19,,,0001_c019_00013845_0,,
image_train/0001_c019_00013850_0.jpg,1,18,train,vehicle,veri,vehicle,veri776,c19,,,0001_c019_00013850_0,,
image_train/0003_c001_00021480_0.jpg,3,0,train,vehicle,veri,vehicle,veri776,c1,,,0003_c001_00021480_0,,
image_train/0003_c001_00021495_0.jpg,3,0,train,vehicle,veri,vehicle,veri776,c1,,,0003_c001_00021495_0,,
image_train/0003_c001_00021505_0.jpg,3,0,train,vehicle,veri,vehicle,veri776,c1,,,0003_c001_00021505_0,,
image_train/0003_c001_00021515_0.jpg,3,0,train,vehicle,veri,vehicle,veri776,c1,,,0003_c001_00021515_0,,
image_train/0003_c001_00021525_0.jpg,3,0,train,vehicle,veri,vehicle,veri776,c1,,,0003_c001_00021525_0,,
image_train/0003_c001_00021535_0.jpg,3,0,train,vehicle,veri,vehicle,veri776,c1,,,0003_c001_00021535_0,,
image_train/0003_c012_00020455_1.jpg,3,11,train,vehicle,veri,vehicle,veri776,c12,,,0003_c012_00020455_1,,
image_train/0003_c012_00020460_1.jpg,3,11,train,vehicle,veri,vehicle,veri776,c12,,,0003_c012_00020460_1,,
image_train/0003_c012_00020470_0.jpg,3,11,train,vehicle,veri,vehicle,veri776,c12,,,0003_c012_00020470_0,,
image_train/0003_c012_00020480_0.jpg,3,11,train,vehicle,veri,vehicle,veri776,c12,,,0003_c012_00020480_0,,
image_train/0003_c012_00020485_0.jpg,3,11,train,vehicle,veri,vehicle,veri776,c12,,,0003_c012_00020485_0,,
image_train/0003_c012_00020495_0.jpg,3,11,train,vehicle,veri,vehicle,veri776,c12,,,0003_c012_00020495_0,,
image_train/0003_c013_00020540_1.jpg,3,12,train,vehicle,veri,vehicle,veri776,c13,,,0003_c013_00020540_1,,
image_train/0003_c013_00020550_1.jpg,3,12,train,vehicle,veri,vehicle,veri776,c13,,,0003_c013_00020550_1,,
image_train/0003_c013_00020555_1.jpg,3,12,train,vehicle,veri,vehicle,veri776,c13,,,0003_c013_00020555_1,,
image_train/0003_c013_00020570_0.jpg,3,12,train,vehicle,veri,vehicle,veri776,c13,,,0003_c013_00020570_0,,
image_train/0003_c013_00020580_0.jpg,3,12,train,vehicle,veri,vehicle,veri776,c13,,,0003_c013_00020580_0,,
image_train/0003_c013_00020595_0.jpg,3,12,train,vehicle,veri,vehicle,veri776,c13,,,0003_c013_00020595_0,,
image_train/0003_c014_00018685_0.jpg,3,13,train,vehicle,veri,vehicle,veri776,c14,,,0003_c014_00018685_0,,
image_train/0003_c014_00018695_0.jpg,3,13,train,vehicle,veri,vehicle,veri776,c14,,,0003_c014_00018695_0,,
image_train/0003_c014_00018705_0.jpg,3,13,train,vehicle,veri,vehicle,veri776,c14,,,0003_c014_00018705_0,,
image_train/0003_c014_00018725_0.jpg,3,13,train,vehicle,veri,vehicle,veri776,c14,,,0003_c014_00018725_0,,
image_train/0003_c014_00018740_0.jpg,3,13,train,vehicle,veri,vehicle,veri776,c14,,,0003_c014_00018740_0,,
image_train/0003_c014_00018755_0.jpg,3,13,train,vehicle,veri,vehicle,veri776,c14,,,0003_c014_00018755_0,,
image_train/0003_c015_00018755_0.jpg,3,14,train,vehicle,veri,vehicle,veri776,c15,,,0003_c015_00018755_0,,
image_train/0003_c015_00018760_0.jpg,3,14,train,vehicle,veri,vehicle,veri776,c15,,,0003_c015_00018760_0,,
image_train/0003_c015_00018765_0.jpg,3,14,train,vehicle,veri,vehicle,veri776,c15,,,0003_c015_00018765_0,,
image_train/0003_c015_00018770_0.jpg,3,14,train,vehicle,veri,vehicle,veri776,c15,,,0003_c015_00018770_0,,
image_train/0003_c015_00018775_0.jpg,3,14,train,vehicle,veri,vehicle,veri776,c15,,,0003_c015_00018775_0,,
image_train/0003_c015_00018785_0.jpg,3,14,train,vehicle,veri,vehicle,veri776,c15,,,0003_c015_00018785_0,,
image_train/0003_c016_00018460_0.jpg,3,15,train,vehicle,veri,vehicle,veri776,c16,,,0003_c016_00018460_0,,
image_train/0003_c016_00018465_0.jpg,3,15,train,vehicle,veri,vehicle,veri776,c16,,,0003_c016_00018465_0,,
image_train/0003_c016_00018470_0.jpg,3,15,train,vehicle,veri,vehicle,veri776,c16,,,0003_c016_00018470_0,,
image_train/0003_c016_00018475_0.jpg,3,15,train,vehicle,veri,vehicle,veri776,c16,,,0003_c016_00018475_0,,
image_train/0003_c016_00018530_0.jpg,3,15,train,vehicle,veri,vehicle,veri776,c16,,,0003_c016_00018530_0,,
image_train/0003_c016_00018535_0.jpg,3,15,train,vehicle,veri,vehicle,veri776,c16,,,0003_c016_00018535_0,,
image_train/0003_c017_00019715_0.jpg,3,16,train,vehicle,veri,vehicle,veri776,c17,,,0003_c017_00019715_0,,
image_train/0003_c017_00019740_0.jpg,3,16,train,vehicle,veri,vehicle,veri776,c17,,,0003_c017_00019740_0,,
image_train/0003_c017_00019750_0.jpg,3,16,train,vehicle,veri,vehicle,veri776,c17,,,0003_c017_00019750_0,,
image_train/0003_c017_00019760_1.jpg,3,16,train,vehicle,veri,vehicle,veri776,c17,,,0003_c017_00019760_1,,
image_train/0003_c017_00019775_1.jpg,3,16,train,vehicle,veri,vehicle,veri776,c17,,,0003_c017_00019775_1,,
image_train/0003_c017_00019790_0.jpg,3,16,train,vehicle,veri,vehicle,veri776,c17,,,0003_c017_00019790_0,,
image_train/0003_c019_00019495_0.jpg,3,18,train,vehicle,veri,vehicle,veri776,c19,,,0003_c019_00019495_0,,
image_train/0003_c019_00019500_0.jpg,3,18,train,vehicle,veri,vehicle,veri776,c19,,,0003_c019_00019500_0,,
image_train/0003_c019_00019505_0.jpg,3,18,train,vehicle,veri,vehicle,veri776,c19,,,0003_c019_00019505_0,,
image_train/0003_c019_00019510_0.jpg,3,18,train,vehicle,veri,vehicle,veri776,c19,,,0003_c019_00019510_0,,
image_train/0003_c019_00019515_0.jpg,3,18,train,vehicle,veri,vehicle,veri776,c19,,,0003_c019_00019515_0,,
image_train/0003_c019_00019530_0.jpg,3,18,train,vehicle,veri,vehicle,veri776,c19,,,0003_c019_00019530_0,,
image_train/0004_c001_00043970_0.jpg,4,0,train,vehicle,veri,vehicle,veri776,c1,,,0004_c001_00043970_0,,
image_train/0004_c001_00043980_0.jpg,4,0,train,vehicle,veri,vehicle,veri776,c1,,,0004_c001_00043980_0,,
image_train/0004_c001_00043990_0.jpg,4,0,train,vehicle,veri,vehicle,veri776,c1,,,0004_c001_00043990_0,,
image_train/0004_c001_00044000_0.jpg,4,0,train,vehicle,veri,vehicle,veri776,c1,,,0004_c001_00044000_0,,
image_train/0004_c001_00044010_0.jpg,4,0,train,vehicle,veri,vehicle,veri776,c1,,,0004_c001_00044010_0,,
image_train/0004_c001_00044020_0.jpg,4,0,train,vehicle,veri,vehicle,veri776,c1,,,0004_c001_00044020_0,,
image_train/0004_c012_00044410_1.jpg,4,11,train,vehicle,veri,vehicle,veri776,c12,,,0004_c012_00044410_1,,
image_train/0004_c012_00044415_1.jpg,4,11,train,vehicle,veri,vehicle,veri776,c12,,,0004_c012_00044415_1,,
image_train/0004_c012_00044420_0.jpg,4,11,train,vehicle,veri,vehicle,veri776,c12,,,0004_c012_00044420_0,,
image_train/0004_c012_00044425_0.jpg,4,11,train,vehicle,veri,vehicle,veri776,c12,,,0004_c012_00044425_0,,
image_train/0004_c012_00044430_0.jpg,4,11,train,vehicle,veri,vehicle,veri776,c12,,,0004_c012_00044430_0,,
image_train/0004_c012_00044435_0.jpg,4,11,train,vehicle,veri,vehicle,veri776,c12,,,0004_c012_00044435_0,,
image_train/0004_c013_00044260_0.jpg,4,12,train,vehicle,veri,vehicle,veri776,c13,,,0004_c013_00044260_0,,
image_train/0004_c013_00044265_0.jpg,4,12,train,vehicle,veri,vehicle,veri776,c13,,,0004_c013_00044265_0,,
image_train/0004_c013_00044275_0.jpg,4,12,train,vehicle,veri,vehicle,veri776,c13,,,0004_c013_00044275_0,,
image_train/0004_c013_00044285_0.jpg,4,12,train,vehicle,veri,vehicle,veri776,c13,,,0004_c013_00044285_0,,
image_train/0004_c013_00044295_0.jpg,4,12,train,vehicle,veri,vehicle,veri776,c13,,,0004_c013_00044295_0,,
image_train/0007_c014_00049785_0.jpg,7,13,train,vehicle,veri,vehicle,veri776,c14,,,0007_c014_00049785_0,,
image_train/0007_c014_00049790_0.jpg,7,13,train,vehicle,veri,vehicle,veri776,c14,,,0007_c014_00049790_0,,
image_train/0007_c014_00049795_0.jpg,7,13,train,vehicle,veri,vehicle,veri776,c14,,,0007_c014_00049795_0,,
image_train/0007_c014_00049800_0.jpg,7,13,train,vehicle,veri,vehicle,veri776,c14,,,0007_c014_00049800_0,,
image_train/0007_c014_00049805_0.jpg,7,13,train,vehicle,veri,vehicle,veri776,c14,,,0007_c014_00049805_0,,
image_train/0007_c014_00049810_0.jpg,7,13,train,vehicle,veri,vehicle,veri776,c14,,,0007_c014_00049810_0,,
image_train/0007_c015_00049565_0.jpg,7,14,train,vehicle,veri,vehicle,veri776,c15,,,0007_c015_00049565_0,,
image_train/0007_c015_00049570_0.jpg,7,14,train,vehicle,veri,vehicle,veri776,c15,,,0007_c015_00049570_0,,
image_train/0007_c015_00049575_0.jpg,7,14,train,vehicle,veri,vehicle,veri776,c15,,,0007_c015_00049575_0,,
image_train/0007_c015_00049580_0.jpg,7,14,train,vehicle,veri,vehicle,veri776,c15,,,0007_c015_00049580_0,,
image_train/0007_c015_00049585_0.jpg,7,14,train,vehicle,veri,vehicle,veri776,c15,,,0007_c015_00049585_0,,
image_train/0007_c015_00049590_0.jpg,7,14,train,vehicle,veri,vehicle,veri776,c15,,,0007_c015_00049590_0,,
image_train/0007_c016_00050060_0.jpg,7,15,train,vehicle,veri,vehicle,veri776,c16,,,0007_c016_00050060_0,,
image_train/0007_c016_00050065_0.jpg,7,15,train,vehicle,veri,vehicle,veri776,c16,,,0007_c016_00050065_0,,
image_train/0007_c016_00050070_0.jpg,7,15,train,vehicle,veri,vehicle,veri776,c16,,,0007_c016_00050070_0,,
image_train/0007_c017_00047200_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00047200_0,,
image_train/0007_c017_00047210_1.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00047210_1,,
image_train/0007_c017_00047260_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00047260_0,,
image_train/0007_c017_00047285_1.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00047285_1,,
image_train/0007_c017_00047330_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00047330_0,,
image_train/0007_c017_00047390_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00047390_0,,
image_train/0007_c017_00048130_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00048130_0,,
image_train/0007_c017_00048135_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00048135_0,,
image_train/0007_c017_00048145_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00048145_0,,
image_train/0007_c017_00048195_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00048195_0,,
image_train/0007_c017_00048215_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00048215_0,,
image_train/0007_c017_00048245_0.jpg,7,16,train,vehicle,veri,vehicle,veri776,c17,,,0007_c017_00048245_0,,
image_train/0007_c019_00048650_1.jpg,7,18,train,vehicle,veri,vehicle,veri776,c19,,,0007_c019_00048650_1,,
image_train/0007_c019_00048655_1.jpg,7,18,train,vehicle,veri,vehicle,veri776,c19,,,0007_c019_00048655_1,,
image_train/0007_c019_00048695_0.jpg,7,18,train,vehicle,veri,vehicle,veri776,c19,,,0007_c019_00048695_0,,
image_train/0007_c019_00048700_0.jpg,7,18,train,vehicle,veri,vehicle,veri776,c19,,,0007_c019_00048700_0,,
image_train/0007_c019_00048755_0.jpg,7,18,train,vehicle,veri,vehicle,veri776,c19,,,0007_c019_00048755_0,,
image_train/0007_c019_00048760_0.jpg,7,18,train,vehicle,veri,vehicle,veri776,c19,,,0007_c019_00048760_0,,
image_train/0008_c014_00078635_0.jpg,8,13,train,vehicle,veri,vehicle,veri776,c14,,,0008_c014_00078635_0,,
image_train/0008_c014_00078640_0.jpg,8,13,train,vehicle,veri,vehicle,veri776,c14,,,0008_c014_00078640_0,,
image_train/0008_c014_00078645_0.jpg,8,13,train,vehicle,veri,vehicle,veri776,c14,,,0008_c014_00078645_0,,
image_train/0008_c014_00078650_0.jpg,8,13,train,vehicle,veri,vehicle,veri776,c14,,,0008_c014_00078650_0,,
image_train/0008_c014_00078655_0.jpg,8,13,train,vehicle,veri,vehicle,veri776,c14,,,0008_c014_00078655_0,,
image_train/0008_c014_00078660_0.jpg,8,13,train,vehicle,veri,vehicle,veri776,c14,,,0008_c014_00078660_0,,
image_train/0008_c015_00078710_0.jpg,8,14,train,vehicle,veri,vehicle,veri776,c15,,,0008_c015_00078710_0,,
image_train/0008_c015_00078715_0.jpg,8,14,train,vehicle,veri,vehicle,veri776,c15,,,0008_c015_00078715_0,,
image_train/0008_c015_00078720_0.jpg,8,14,train,vehicle,veri,vehicle,veri776,c15,,,0008_c015_00078720_0,,
image_train/0008_c015_00078725_0.jpg,8,14,train,vehicle,veri,vehicle,veri776,c15,,,0008_c015_00078725_0,,
image_train/0008_c015_00078730_0.jpg,8,14,train,vehicle,veri,vehicle,veri776,c15,,,0008_c015_00078730_0,,
image_train/0008_c015_00078735_0.jpg,8,14,train,vehicle,veri,vehicle,veri776,c15,,,0008_c015_00078735_0,,
image_train/0008_c016_00078455_0.jpg,8,15,train,vehicle,veri,vehicle,veri776,c16,,,0008_c016_00078455_0,,
image_train/0008_c016_00078460_0.jpg,8,15,train,vehicle,veri,vehicle,veri776,c16,,,0008_c016_00078460_0,,
image_train/0008_c016_00078465_0.jpg,8,15,train,vehicle,veri,vehicle,veri776,c16,,,0008_c016_00078465_0,,
image_train/0008_c016_00078470_0.jpg,8,15,train,vehicle,veri,vehicle,veri776,c16,,,0008_c016_00078470_0,,
image_train/0008_c016_00078475_0.jpg,8,15,train,vehicle,veri,vehicle,veri776,c16,,,0008_c016_00078475_0,,
image_train/0008_c016_00078480_0.jpg,8,15,train,vehicle,veri,vehicle,veri776,c16,,,0008_c016_00078480_0,,
image_train/0008_c017_00079770_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00079770_0,,
image_train/0008_c017_00079775_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00079775_0,,
image_train/0008_c017_00079790_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00079790_0,,
image_train/0008_c017_00079805_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00079805_0,,
image_train/0008_c017_00079820_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00079820_0,,
image_train/0008_c017_00079835_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00079835_0,,
image_train/0008_c017_00080225_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00080225_0,,
image_train/0008_c017_00080235_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00080235_0,,
image_train/0008_c017_00080245_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00080245_0,,
image_train/0008_c017_00080255_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00080255_0,,
image_train/0008_c017_00080265_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00080265_0,,
image_train/0008_c017_00080290_0.jpg,8,16,train,vehicle,veri,vehicle,veri776,c17,,,0008_c017_00080290_0,,
image_train/0008_c019_00079540_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00079540_0,,
image_train/0008_c019_00079545_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00079545_0,,
image_train/0008_c019_00079550_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00079550_0,,
image_train/0008_c019_00079555_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00079555_0,,
image_train/0008_c019_00079560_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00079560_0,,
image_train/0008_c019_00079565_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00079565_0,,
image_train/0008_c019_00080495_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00080495_0,,
image_train/0008_c019_00080505_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00080505_0,,
image_train/0008_c019_00080515_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00080515_0,,
image_train/0008_c019_00080525_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00080525_0,,
image_train/0008_c019_00080535_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00080535_0,,
image_train/0008_c019_00080540_0.jpg,8,18,train,vehicle,veri,vehicle,veri776,c19,,,0008_c019_00080540_0,,
image_train/0010_c012_00033370_1.jpg,10,11,train,vehicle,veri,vehicle,veri776,c12,,,0010_c012_00033370_1,,
image_train/0010_c012_00033375_0.jpg,10,11,train,vehicle,veri,vehicle,veri776,c12,,,0010_c012_00033375_0,,
image_train/0010_c012_00033380_0.jpg,10,11,train,vehicle,veri,vehicle,veri776,c12,,,0010_c012_00033380_0,,
image_train/0010_c012_00033385_0.jpg,10,11,train,vehicle,veri,vehicle,veri776,c12,,,0010_c012_00033385_0,,
image_train/0010_c012_00033390_0.jpg,10,11,train,vehicle,veri,vehicle,veri776,c12,,,0010_c012_00033390_0,,
image_train/0010_c012_00033395_0.jpg,10,11,train,vehicle,veri,vehicle,veri776,c12,,,0010_c012_00033395_0,,
image_train/0010_c014_00034990_0.jpg,10,13,train,vehicle,veri,vehicle,veri776,c14,,,0010_c014_00034990_0,,
image_train/0010_c014_00034995_0.jpg,10,13,train,vehicle,veri,vehicle,veri776,c14,,,0010_c014_00034995_0,,
image_train/0010_c014_00035000_0.jpg,10,13,train,vehicle,veri,vehicle,veri776,c14,,,0010_c014_00035000_0,,
image_train/0010_c014_00035005_0.jpg,10,13,train,vehicle,veri,vehicle,veri776,c14,,,0010_c014_00035005_0,,
image_train/0010_c014_00035010_0.jpg,10,13,train,vehicle,veri,vehicle,veri776,c14,,,0010_c014_00035010_0,,
image_train/0010_c014_00035015_0.jpg,10,13,train,vehicle,veri,vehicle,veri776,c14,,,0010_c014_00035015_0,,
image_train/0010_c015_00034805_0.jpg,10,14,train,vehicle,veri,vehicle,veri776,c15,,,0010_c015_00034805_0,,
image_train/0010_c015_00034820_0.jpg,10,14,train,vehicle,veri,vehicle,veri776,c15,,,0010_c015_00034820_0,,
image_train/0010_c015_00034825_0.jpg,10,14,train,vehicle,veri,vehicle,veri776,c15,,,0010_c015_00034825_0,,
image_train/0010_c015_00034830_0.jpg,10,14,train,vehicle,veri,vehicle,veri776,c15,,,0010_c015_00034830_0,,
image_train/0010_c015_00034835_0.jpg,10,14,train,vehicle,veri,vehicle,veri776,c15,,,0010_c015_00034835_0,,
image_train/0010_c015_00034840_0.jpg,10,14,train,vehicle,veri,vehicle,veri776,c15,,,0010_c015_00034840_0,,
image_train/0010_c016_00035180_0.jpg,10,15,train,vehicle,veri,vehicle,veri776,c16,,,0010_c016_00035180_0,,
image_train/0010_c016_00035185_0.jpg,10,15,train,vehicle,veri,vehicle,veri776,c16,,,0010_c016_00035185_0,,
image_train/0010_c017_00034045_0.jpg,10,16,train,vehicle,veri,vehicle,veri776,c17,,,0010_c017_00034045_0,,
image_train/0010_c017_00034050_1.jpg,10,16,train,vehicle,veri,vehicle,veri776,c17,,,0010_c017_00034050_1,,
image_train/0010_c017_00034060_0.jpg,10,16,train,vehicle,veri,vehicle,veri776,c17,,,0010_c017_00034060_0,,
image_train/0010_c017_00034065_0.jpg,10,16,train,vehicle,veri,vehicle,veri776,c17,,,0010_c017_00034065_0,,
image_train/0010_c017_00034075_0.jpg,10,16,train,vehicle,veri,vehicle,veri776,c17,,,0010_c017_00034075_0,,
image_train/0010_c017_00034080_0.jpg,10,16,train,vehicle,veri,vehicle,veri776,c17,,,0010_c017_00034080_0,,
image_train/0010_c019_00034230_0.jpg,10,18,train,vehicle,veri,vehicle,veri776,c19,,,0010_c019_00034230_0,,
image_train/0010_c019_00034240_0.jpg,10,18,train,vehicle,veri,vehicle,veri776,c19,,,0010_c019_00034240_0,,
image_train/0010_c019_00034255_0.jpg,10,18,train,vehicle,veri,vehicle,veri776,c19,,,0010_c019_00034255_0,,
image_train/0010_c019_00034265_0.jpg,10,18,train,vehicle,veri,vehicle,veri776,c19,,,0010_c019_00034265_0,,
